"Gene_Symbol","Post_MA","Pre_MA","Young"
"ACADVL",607.039314337491,577.754466213651,414.769975189132
"ACAP2",4.6347457684997,3.87002744480082,4.15036801926781
"ACAT1",1326.60438336642,1412.4136657775,758.66888496297
"ACAT2",4.94309110896963,3.12675981581461,3.88242737538811
"ACBD3",13.0723298251095,10.9078965784767,9.09423084694459
"ACBD5",0.196509938039457,0.170006965897458,0.13263263004003
"ACBD6",3.06623478764363,3.1448694620256,3.39909562601878
"ACE",23.7839243474521,27.1257524237525,26.5718043577542
"ACHE",2.41845664481604,2.08198848317436,1.50460988644912
"ACIN1",5.13541740114649,4.01686669501282,6.22979106182487
"ACKR1",33.9679933963497,27.0182370168804,25.1575921294012
"ACLY",5.21950633124509,3.18851699642147,3.94314088171459
"ACO1",28.331528119103,36.9138053022648,46.4217179785385
"ACO2",2015.04022856239,1671.65067059235,1617.05759158214
"ACOT1",82.1724615495479,106.505145080832,136.137140142405
"ACOT11",8.03521681577971,9.545020135725,2.84404626747054
"ACOT13",30.5385376672968,31.5534575544413,29.5796942900065
"ACOT2",212.763710162803,229.109921832066,273.070988864284
"ACOT7",6.65487820432178,5.77328203481503,6.25016623796915
"ACOT8",1.57433996408262,1.90893007131928,0.667931359370793
"ACOT9",104.723837488851,99.444429047346,59.5367955516327
"ACOX2",0.0701604429499449,0.262702672798142,0.127312470676522
"ACP1",37.4015871913507,34.7217522460662,30.2805564286977
"ACP6",0.320925640281742,0.232580470698278,0.266373903171827
"ACSF2",23.8323637162092,10.4047575498939,6.07062659592922
"ACSF3",5.48822316044636,2.43585714203179,1.40282526346264
"ACSL1",2181.02123263932,2234.54278494093,937.851904087636
"ACSL3",67.9235164604353,60.5886394751901,41.5264416407723
"ACSL4",12.2604729893788,10.0230591157833,8.67527887931008
"ACSL6",8.71393483392852,8.8400690981292,6.63058682673227
"ACSM3",2.64684561627545,3.18952803485098,0.959114998693217
"ACSM5",3.87000916963054,2.71845259799676,1.66280242286817
"ACSS1",6.4004458160865,6.91158171337584,2.94959191789261
"ACSS2",18.0719975002068,16.1860503383002,13.9431685878378
"ACSS3",13.2584750793009,12.1751849538631,10.3175481998932
"ACTA1",6795.00778069702,4936.65252087396,2965.40592711402
"ACTBL2",28.2740576501304,18.7988189813573,11.4494381348252
"ACTG1",447.209840299271,284.27897648056,360.325607796528
"ACTG2",38.9780221358593,30.8378039511891,23.9692789625984
"ACTL6A",1.63516000106365,1.75836499214356,1.38000616337195
"ACTN1",16.5332488283693,12.6449927570191,13.0462272464362
"ACTN2",46.5048754146573,46.3696395253181,29.4659563578302
"ACTN3",3.26720855767336,2.46062429831496,2.13575919630704
"ACTN4",61.4717822840752,51.2822957829175,62.9513514610849
"ACTR10",10.5920985884985,9.23744090983387,9.12073926289799
"ACTR1A",85.7995629956968,72.9141723009887,58.5870362338505
"ACTR1B",15.1365369556099,12.9127744035086,9.25243554392123
"ACTR2",19.2942526766898,17.9702953262735,18.932075751337
"ACTR3",13.0314915090173,11.8881290218554,12.832401450198
"ACVR1",3.57675019108452,2.29620550183925,6.62961482491126
"ACVR2A",1.60159748895705,1.26531764179505,0.522805951766886
"ACVRL1",0.418436910477108,0.390257403190457,0.546354607480888
"ACY1",4.70965394429636,2.77187634574465,4.27683191131903
"ACYP1",5.10403460892227,4.05684217004285,5.10269224980731
"ACYP2",389.049708461419,379.079487965441,576.695592962771
"ADA",10.4536424603923,7.72996275231518,4.31782211751494
"ADAL",0.459166021787306,0.218722267124367,0.193999322081948
"ADAM10",6.12491631494103,4.98650954244416,5.32160127453659
"ADAM15",14.1015059262835,16.5166747136215,14.3882955832222
"ADAM17",1.7137503417068,1.37232912393229,0.875051049100824
"ADAM33",0.603392401290501,0.136125680286957,0.0602333250739618
"ADAM9",2.44739916218066,3.49265934879266,2.65908389528857
"ADAMTS19",0.199843710351415,0.245795559167622,0.0945758816205265
"ADAMTSL2",1.38258035695028,1.15403132535817,1.27222172679975
"ADAMTSL4",1.43414452484273,1.12972325948009,0.981794499002044
"ADCK1",4.20971355194152,4.32773580927216,1.7289898928145
"ADCK5",3.51066261360919,3.46714040212087,1.2333612968057
"ADCY2",2.43025871616683,2.47096325127628,1.79346728592673
"ADCY9",4.01768780163672,4.02474685535975,3.23243282984149
"ADD1",11.5950447907689,8.78485895765902,10.1226940258057
"ADD2",4.36207749995722,2.98720399562643,3.44396256196011
"ADD3",7.4048067896376,5.57505853408117,6.6718490943468
"ADGRE5",15.1456117982559,13.5672087626814,16.9090010920127
"ADGRF5",0.318864226645151,0.177522663600831,0.183420231251616
"ADGRL2",0.253220007433165,0.151442391982927,0.0587145061912104
"ADGRL4",11.8573857852247,12.2759894818339,9.66413485792861
"ADGRV1",4.5053839998618,2.37077859031216,0.523182951085197
"ADH1B",124.193261993767,153.513831210841,151.314903046742
"ADH1C",7.77611624668399,8.16763174189187,12.2775336166891
"ADH5",136.84799623508,132.263981191475,137.783286778666
"ADHFE1",13.9969027024519,14.5395966929083,11.9185699126352
"ADI1",5.22924438486091,4.23232835855159,5.12201024388543
"ADIPOQ",9.09937201349628,7.12323349016611,9.60524430830269
"ADISSP",37.9999686108566,34.7759882706291,28.2916453098315
"ADK",5.57792425194376,4.29706705478126,4.42710287541252
"ADO",7.49971545246247,6.85091591546385,6.71255582477282
"ADPGK",9.48727876386119,9.52531558972761,5.87657722923253
"ADPRH",0.469773119920034,0.363008084704059,1.54975280605767
"ADPRHL1",676.648216116437,623.534682624561,724.761152400406
"ADPRM",1.22976968765096,0.877828258712579,1.29330445167995
"ADPRS",18.6789126104813,16.1009425212755,17.4732729851434
"ADRB2",0.604630075280023,0.674224849561366,0.427300894155246
"ADRM1",65.8701155405916,56.2089838636692,61.4628681079815
"ADSL",67.528572916452,130.926978615838,172.290651153061
"ADSS1",201.987232729783,193.793280238622,241.564633450394
"AEBP1",39.9246601836218,30.0768963676203,23.8913255386734
"AFDN",4.09137262551296,3.65294600158332,2.95404880353906
"AFG1L",13.7285514483876,10.8270155645076,7.90494332497189
"AFG3L2",84.7123558587065,58.9957715048913,57.0783442643342
"AFM",0.614174051979974,0.245977427006631,0.33994506888556
"AFP",5.27172377753763,7.21010891336538,5.27696816208334
"AGAP3",0.534858980663261,0.455310828468048,0.29723629450538
"AGBL1",4.92740346881808,4.2429264417571,4.88552079189348
"AGFG1",5.17161745648375,3.71731946558271,2.96655072012349
"AGFG2",3.14183187894501,2.9999796685105,2.22891748477443
"AGK",15.5495162035649,13.0267740839976,6.70664717346469
"AGL",34.241530977059,23.6808077136166,25.3738624062686
"AGMAT",6.29170352436883,5.15210519200083,5.13699956938827
"AGO1",1.93367826398691,1.07589334338548,1.06199342193009
"AGO2",6.88100545522224,5.60966250441804,4.56158810824496
"AGPAT1",7.19288804022574,7.43916467609165,7.09532127523202
"AGPAT2",4.10338671008692,4.58416989301907,3.20894177755197
"AGPAT3",25.2460960514572,25.4241514265094,15.9365142869507
"AGPAT5",2.41120610750714,1.91410408579801,0.564759721365539
"AGPS",4.42273253517787,4.21556210780953,2.69240439807792
"AGRN",1.90641778723443,1.58397693467427,1.83409997963337
"AGT",20.8909044225618,15.7244144170288,36.9925784177458
"AGTPBP1",0.620561387926705,0.645958093189208,0.309435475812107
"AGTRAP",20.8200008781473,18.2687621883907,13.0349881064717
"AHCTF1",0.0342995779729234,0.070647637874689,0
"AHCY",2.79875500982937,1.63914448369329,2.05688218561771
"AHCYL1",13.7027692634404,11.7880056004354,11.1950147998509
"AHCYL2",43.8086678887961,38.6799743422157,38.4947461802563
"AHNAK",326.697968723918,283.889544924759,222.095173252867
"AHNAK2",7.71704719958163,6.30312208635684,4.82748411771131
"AHSA1",46.4949995827804,38.3525813359798,40.7825101870313
"AHSG",35.4901448516623,35.0210042317595,30.6807056979185
"AHSP",0.705831669639171,0.0889001245734703,0.275528934331884
"AIDA",6.23080244636717,3.99451492981379,7.85587274293448
"AIFM1",167.459476033514,149.123949798091,101.110252442896
"AIFM2",1.5345872277345,1.49751568117688,1.01537832140711
"AIG1",30.8489517742502,35.3916536202523,21.2900912266586
"AIMP1",36.6780022441653,29.2361100823265,27.4833400060925
"AIMP2",25.6747966518124,20.8034244166943,22.2681844496996
"AIP",5.86721717231252,4.57597315428033,5.03590114606747
"AK1",3997.0008216629,2697.97188691291,3782.7858649702
"AK2",3.78055655842869,2.99581727996299,2.31638991081516
"AK3",131.17306334056,147.365418343976,204.405253460587
"AK4",4.60809021222241,4.42048082898277,3.67409202750185
"AK6",9.15327378511186,8.99549047987041,10.5456326002039
"AKAP1",52.8971041468173,70.4401684304702,26.0916384778972
"AKAP12",55.4346826345966,42.1487874843614,40.6258210397747
"AKAP13",1.01385461634444,0.842096991212135,0.663542722910928
"AKAP7",4.78727558466908,4.55196888226777,3.58359824423925
"AKAP8",0.448661260438565,0.373904234672216,0
"AKAP8L",2.14444493010738,2.21450074744773,1.40266469009085
"AKAP9",4.45262748466271,3.78212297985698,2.4702029242543
"AKR1A1",8.31922765907611,5.28297827118224,6.54968999982055
"AKR1B1",30.995778226085,26.6511034711708,30.6988848281796
"AKR1C1",5.14037399411593,3.26960123403236,3.05479297769877
"AKR1C2",2.37291711432265,1.582421229993,2.58977439861709
"AKR1C3",13.5422475247103,7.35895769571179,5.71565513317658
"AKR7A2",15.6450277955738,10.1506215054494,12.5008870487433
"AKT1",7.91987774166385,6.36339046114995,6.70695472042139
"AKT1S1",15.5495359667631,16.7167107982927,14.2443013775474
"AKT2",23.6435826731481,15.1624487883851,21.4866302913035
"AKT3",2.11971302578305,1.86339242872774,1.4555453636852
"AKTIP",4.11903492132987,3.6304326750216,2.9225227773178
"ALAD",37.5825746381887,22.9238801176669,29.6885613475113
"ALAS1",2.04333262904311,1.83222977165553,0.355066028531832
"ALB",1065.33553650869,388.990562683578,758.638742714432
"ALDH16A1",7.38134348708155,5.15781224542946,6.75000388035931
"ALDH18A1",5.37090644873054,4.10011595207635,4.37781612122535
"ALDH1A1",39.3562277521693,18.7742131661517,37.2561636723442
"ALDH1A2",1.14823660736569,0.788779478830434,1.63276295159723
"ALDH1A3",3.65744975995335,2.57668191172552,2.90699095946887
"ALDH1B1",41.4147619883562,33.3912990479881,45.2407064419785
"ALDH1L1",108.308896164236,84.286851197221,84.403173562335
"ALDH1L2",9.80880723957053,7.65924623542654,7.67413831700804
"ALDH2",53.8827490811438,46.1182988973428,41.6711014637048
"ALDH3A2",37.4743142062931,34.3159255991506,22.7706416677281
"ALDH4A1",390.186776998697,407.115121166939,161.39712967897
"ALDH5A1",24.7780726476095,23.1071015924266,12.7561691672065
"ALDH6A1",118.702414649697,161.354571442901,71.7609718010923
"ALDH7A1",10.5113900977254,11.4355650644594,9.0970894950296
"ALDH9A1",22.0629769952679,23.5249072682448,17.8528145778181
"ALDOA",679.530893584869,671.149548647163,1030.99355768895
"ALDOC",3.69523034284625,2.85621295734167,4.02558020687764
"ALG1",1.39515393844624,1.05727752045953,0.587122525770243
"ALG11",5.30130353986951,3.85356266132027,2.66253616833452
"ALG12",0.589343447795397,0.525812590194902,0.271017373912993
"ALG2",4.91611803294473,4.3288831695537,3.43298361734185
"ALG5",10.6047292297037,8.7926700020649,6.86273277325814
"ALG9",2.47299345653388,2.66754499966633,1.82393724539005
"ALKBH3",1.46298635463108,1.50516065156025,1.19034768167622
"ALKBH4",1.7128271335801,1.5121639720788,1.39796283925534
"ALKBH5",3.74191273064633,3.63033948745002,2.69946144821794
"ALOX5",0.369224739963282,0.0691548456471638,0.0492421308999128
"ALOX5AP",38.8310193628687,40.2154807504807,46.8147543235446
"ALPK3",40.9576903638053,35.825108618124,29.433683564583
"ALS2",3.30425178265323,3.05443868812239,2.60240888568042
"ALYREF",2.44451521870469,2.96335731924914,1.51528257579864
"AMBP",3.15652246419243,2.09934542324122,1.855369042362
"AMFR",2.75581999654647,2.61602776576914,2.1372009772694
"AMN1",6.75791481513636,4.38462243639886,6.76447270622491
"AMPD1",508.597650912937,477.178724045479,330.805056553009
"AMPD2",3.5408856793496,2.36198268503865,2.99942763273627
"AMPD3",7.03844314591196,3.71492824353914,3.45029034889076
"AMPH",1.3719487377378,0.999547570269338,1.2786624679219
"AMZ2",15.8633869864244,16.0621668881156,17.8016885290371
"ANG",2.16623382034276,1.70641764141374,2.41571572735967
"ANGEL2",1.01610112122375,0.808490370400621,0.7728257355972
"ANGPTL2",0.992824851941043,0.801186395708586,0.639771967801545
"ANK1",120.824318357391,90.8240975737449,85.889164199582
"ANK2",25.616811752869,23.9438566608013,18.894959316149
"ANK3",13.7682189728238,15.0777148902526,9.22735090586665
"ANKFY1",13.7882489210247,11.1480014685909,10.211031117039
"ANKHD1",4.61792785465444,4.21147471501125,2.94460974980308
"ANKMY2",7.1554143796932,6.20690319017876,5.6764315945939
"ANKRD1",9.75406127824421,7.96118771114738,7.14618928140859
"ANKRD10",2.72208667148671,1.99950617396229,2.26924446854838
"ANKRD13A",2.67302869323145,2.05814448609056,2.11310843856035
"ANKRD2",211.565013127324,149.028076982628,257.415024398656
"ANKRD28",8.023878228406,6.89149833226094,5.41909740515336
"ANKRD35",5.07458766814132,5.08216879085976,5.5815393357966
"ANKRD39",1.89408273161523,1.68996039329434,2.01653836376748
"ANKRD40",1.24396983514235,1.17374822267931,0.948973678283746
"ANKRD44",0.887408050804633,0.707421639990269,0.705988801543976
"ANKRD54",1.69867995624463,1.38020048106979,0.976175092317464
"ANKS1A",5.56480581442823,4.62812362630272,5.56986117546871
"ANKZF1",4.043945653596,4.00195208406503,2.78788816002083
"ANO10",3.73125455927698,3.42091339275759,3.24211006726197
"ANO5",0.124048262550875,0.162418998266233,0.11957308195286
"ANO6",11.2446274082582,8.9041561194874,9.23784796640871
"ANOS1",2.99196248705483,2.80823264249912,0.997396505062328
"ANP32A",62.4065582781103,53.021362639196,43.6196680785067
"ANP32B",16.9122391059211,14.4393073745575,17.0309822806366
"ANP32E",26.0250855436586,26.331673977889,28.0147999704973
"ANPEP",8.75577095534703,7.41763029728676,5.04327496550379
"ANTXR1",0.482556077428163,0.29074061894097,0.14309178844431
"ANTXR2",0,0.109300430661208,0
"ANXA1",6.17145838239977,7.35942498340409,4.53405328146369
"ANXA11",24.7799112205807,19.4254501273325,21.387360274452
"ANXA2",20.8867636419601,16.4469953621943,15.1209148793881
"ANXA3",4.97012563281861,4.42291383166566,6.40126161682975
"ANXA4",1.05896474816514,0.241589197331903,0.465799045185744
"ANXA5",228.755176743226,139.587310115336,258.486971330088
"ANXA6",343.484006610628,288.434367851163,490.979898908929
"ANXA7",7.77717639960719,6.40152938325417,8.1778788649728
"AOC3",16.8791790057989,16.6486048293693,19.7436224118912
"AP1B1",28.832529753903,25.9390412168494,21.9717810182409
"AP1G1",10.6604760457096,8.56626816628366,7.84549366160158
"AP1M1",30.743405151945,28.4399627278951,21.0229024914617
"AP1S1",1.82512049484997,1.34075429497199,1.02872642078695
"AP1S2",21.8036338031955,20.3790012509103,13.4301749779031
"AP2A1",20.4055517908157,18.5353829806265,15.8428866207646
"AP2A2",6.52335989368198,5.85570884475778,4.47102526717333
"AP2B1",16.754151497045,15.2075547468738,12.3395207858503
"AP2M1",225.553521114457,206.479005300005,164.355055426777
"AP2S1",32.2644634619043,25.5028390247579,20.4447410143501
"AP3B1",9.32373260261173,4.87462539846346,6.86571003879489
"AP3B2",0,0,0.520878987673122
"AP3D1",6.6506210845387,5.20640319644276,4.60869203877136
"AP3M1",3.23446379320583,2.93431884377928,2.80269149741015
"AP3S1",1.67251613847092,1.31024854921206,1.29381289951517
"AP4B1",1.63385097409197,1.6322399706126,1.27059297715542
"AP4E1",2.41655912896568,2.2913208310071,2.0041080124169
"AP4M1",6.09404088738618,5.46340354277415,6.02343347392075
"AP4S1",6.6814727698299,5.71429220091405,6.84852002151814
"AP5M1",2.66896301728986,2.28723406297593,1.76921765517569
"AP5Z1",2.06450333231771,2.34768204343005,2.66531138701843
"APAF1",2.72698658475666,2.35141039269523,2.09163253543944
"APBA3",1.09194672986882,0.734016909363514,0.367663355745065
"APBB1",1.88942853110922,1.79155484057832,1.43528928869959
"APBB1IP",1.06145967041219,1.10231488681621,0.831229311747595
"APBB2",2.10063111697855,2.46011668828298,0.858009507847466
"APC2",58.8529993325428,32.1065503272395,48.6526004287053
"APCS",21.7044602532249,19.2314166765559,8.99168740917433
"APEH",68.0155163974459,36.5567644782905,86.7616273642829
"APEX1",5.69496081019574,4.78188349741257,4.66885802383571
"API5",1.46507177723956,1.56318002196785,1.37497165814842
"APIP",4.57406563189202,3.35286910905055,5.77662365745464
"APMAP",2.74019262673792,2.4493019902597,2.28895102630567
"APOA1",601.140865506916,439.757792553441,362.285349292835
"APOA2",23.5696759493587,18.1812770386417,11.3754214565642
"APOA4",34.0656747172952,10.2886215654028,33.4222115695899
"APOB",171.755886079423,115.325473550757,86.7039460570488
"APOBEC2",184.953627178803,171.679398564068,242.505204796649
"APOBR",4.18521320074479,3.93900504158854,2.04867718896005
"APOC1",8.47112208390713,6.51060502859665,7.72209083586595
"APOC2",28.5363716899111,22.553976610053,13.8523654291312
"APOC3",16.9487517964993,13.9974868243258,8.0784134892647
"APOD",4.67554528701474,2.89885786819492,1.06649865143351
"APOE",36.6610088995356,29.7543885667681,16.8530376744369
"APOF",7.45978399187436,4.3310753362095,2.75950270537991
"APOH",15.4976785908389,14.7532831785173,10.9817080921995
"APOL1",7.34954189010373,5.33228371421416,5.56961230031688
"APOL2",12.4867763597191,9.69089696454095,8.54951036966293
"APOL3",3.449135847951,2.7399723987318,5.2424378972762
"APOM",17.2397877364619,13.0781507498815,10.3329217475293
"APOO",240.115260777926,322.486471222383,196.926925004189
"APOOL",106.443433696774,95.6087081162503,63.2037082040703
"APP",0.693696338797179,0.522080854332419,0.649673999392679
"APPL1",36.8938031393948,32.1763010412864,32.164909869561
"APPL2",6.43677860017754,5.74278086891295,4.91103981043486
"APRT",24.6565100775952,10.863116576586,15.7935866982666
"AQP1",11.5736116281476,9.12807022912751,10.3281335032327
"AQP4",146.517119594747,159.138968655062,130.05111953124
"AQP7B",0.516955167814226,0.115409457718802,0.241845674407262
"ARAF",22.3526433503485,19.4453661478947,20.1652015570144
"ARAP1",6.27034280189526,4.50309734597045,5.38292667679156
"ARAP3",0.770113221863148,0.894392134849519,0.726116204012456
"ARCN1",40.385508415075,31.4367261109637,29.6306134907295
"ARF3",17.1930099652297,14.4770599520579,17.2519010390787
"ARF4",80.8325146146638,64.3950022239912,67.5844038072774
"ARF5",9.4386273239261,8.06361912810793,6.1229022362385
"ARF6",11.9733052818317,10.8978006856552,8.40582767128133
"ARFGAP1",2.38992063038937,2.0094210488657,1.57831066143133
"ARFGAP2",4.69019689886923,3.58241119735419,3.45728749859193
"ARFGEF1",1.85918855921708,1.50411936968518,1.34371334460703
"ARFGEF2",202.677038293934,168.622853708962,183.702454935187
"ARFIP1",11.8295980541494,9.54494458878826,8.64678532204162
"ARGLU1",0.061690954433124,0,0
"ARHGAP1",23.1932154427396,22.718963646543,23.5475002563631
"ARHGAP10",10.6128067140509,9.40803919434162,9.72869248860729
"ARHGAP12",2.18011107515841,1.9763413790762,1.44004739569292
"ARHGAP17",12.4162937705773,10.5680038188415,10.1966132401099
"ARHGAP18",58.0284476676069,42.8179400365635,49.7562955388365
"ARHGAP24",3.57863458706825,3.86024641109149,3.69092753675125
"ARHGAP25",0.733407424763718,0.527352410177901,0.53847334291645
"ARHGAP35",4.25482251671482,3.53057161342984,2.08820033603996
"ARHGAP45",0.757932537174415,0.393395778503688,0.622299688245244
"ARHGAP6",2.02867077870867,1.83672127379563,2.01340463521446
"ARHGDIA",111.028277207396,64.9612950047346,116.548900915684
"ARHGDIB",23.7111096370581,12.4100378205261,15.6029415626434
"ARHGEF1",7.20879912557199,5.77792675951378,5.74206540528445
"ARHGEF10",1.56350483455033,1.33335583358288,1.31259471907459
"ARHGEF10L",6.73527330192565,6.16952777387567,4.10614691604566
"ARHGEF11",0.25233974158303,0.359280628603104,0.333077589257824
"ARHGEF12",3.83197402746488,3.41755987236488,3.03018386144787
"ARHGEF16",0.443871745234584,0.233300422016202,0
"ARHGEF17",0.174187437616487,0.0694595103473154,0.0279526887579562
"ARHGEF2",1.12467737267052,0.891254926166568,0.9817880157971
"ARHGEF37",3.86079945267824,3.74900232142331,3.71898359696136
"ARHGEF6",7.8573769255541,6.96809307109202,5.32214121113874
"ARHGEF7",14.4182498147616,12.3805977905981,10.1665703614457
"ARIH1",13.988160843605,14.0407912295825,11.5724498320244
"ARIH2",17.3748109576698,17.4615981259627,13.2134819160653
"ARK2N",3.99809721147629,2.57121107705368,1.19551611779756
"ARL1",12.369929278765,11.997773280025,12.4955592052895
"ARL15",0.930523433260766,0.740571762989784,0.36227849650899
"ARL2",15.6025691780407,8.01794385106063,9.55337339086313
"ARL2BP",2.0535709541384,1.65616155820491,1.68473536363056
"ARL3",3.6923029365572,2.89378661569167,3.56570303770599
"ARL5A",1.80110777521958,1.78060076073728,1.70214943289613
"ARL6IP1",48.6930215460768,55.5197358193793,50.0714543391179
"ARL6IP4",6.16844804868537,6.18088350191541,3.59246518355335
"ARL6IP5",330.205056011931,334.264411570821,228.765671156541
"ARL6IP6",0.298417888224396,0.276170035173654,0.143748223666997
"ARL8A",5.33224571450731,5.11206039008244,5.60556671897057
"ARL8B",5.81989540565481,5.37713067618046,4.21921836385487
"ARMC1",18.7569480615724,16.5467835807315,14.2882633853058
"ARMC10",2.65084936495325,2.2257339211199,2.4314352889555
"ARMC6",6.27076830521833,5.29300245674839,4.48192201200514
"ARMC8",6.07715777559557,5.3735180253877,3.81224264726537
"ARMCX1",1.85464722357741,1.58372776355628,0.803176334818724
"ARMCX2",2.54581516759247,2.11323218290657,0.758235997767833
"ARMCX3",10.1140810017853,9.78828801040829,5.96177612333481
"ARMH3",1.64422871997446,1.44059260089444,1.37515704685867
"ARMT1",72.1657001830569,70.2655409165141,73.5897220423816
"ARNT",0.935068986960741,0.820502841460667,0.644577659958451
"ARPC1A",1.34931534048001,1.09721251487488,1.11385030174485
"ARPC1B",4.2563620424455,3.04003701504903,3.61972871663791
"ARPC2",8.66809631730555,7.64372700625321,8.54050537589448
"ARPC3",5.50279595607494,5.39752482063094,5.14771288009756
"ARPC4",21.3226627323456,19.6519820431769,20.8982708556811
"ARPC5",6.77415552655499,5.96233987779117,6.48868903584819
"ARPC5L",8.21051882066168,6.65206664009496,8.08787506769782
"ARPIN",8.93411830159299,7.50403617838208,7.32793444011313
"ARPP19",114.90585164102,102.582363093737,68.8108897074951
"ARPP21",2.35546835658482,1.64896437221439,1.17098966721574
"ARRB1",6.76652044513102,4.61274310974745,5.73130490196974
"ARRB2",1.00956870380633,0.485369549311028,0.584304768216171
"ARRDC1",0.967134138797392,0.910697978421102,0.614557876171007
"ARSB",8.31588017961237,4.00750094794701,4.07856196327529
"ART1",0.571830135668225,0.762625527709654,0.418676975131923
"ART3",3.39706777838329,2.16685076456797,3.54648917636994
"ARVCF",1.91065666677448,1.78635904142971,1.24157553733339
"AS3MT",0.18076170246236,0,0.280724542145032
"ASAH1",11.6049549901283,10.641080687322,8.23705503092695
"ASAP1",1.56544085782927,0.477987443039724,0.237736118827609
"ASAP2",1.36626808446774,1.44159341913167,1.45295436019978
"ASAP3",2.92826916530775,2.78760243852813,2.20819398983627
"ASB1",5.22576394102983,4.87886100987087,3.81567290907171
"ASB10",0.614479345897148,0.618634923735239,0.174498911737374
"ASB11",15.464984949037,15.1249615708242,15.4841839326858
"ASB12",5.98103423558491,5.91590084424403,5.8550466528199
"ASB14",5.57448673892868,6.00780251832362,3.94326726784603
"ASB15",1.91186277249133,2.35333691532542,1.82798512653404
"ASB16",1.6369209885407,1.55755781722064,0.856106418007044
"ASB2",1.95220493142595,2.02711075674271,0.631326675224374
"ASB4",0.413818684994141,0.309895101746075,0.172489421722581
"ASB5",3.08281617188139,2.95191065466131,2.65684726451505
"ASB6",9.57243259545687,6.34868056584516,5.77147054558975
"ASB8",6.75242491216645,6.65290833535641,4.85926992415274
"ASCC1",0.969552628987029,1.07747622792226,1.37448505128432
"ASF1A",3.63231400901782,3.22261488543194,2.97100227837959
